f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,Label
0.850273,-0.368075,-0.099064,0.180454,-0.241538,0.196539,0.560383,-0.377967,3.17185,3.565824,3.220099,3.005973,2.739354,3.413879,2.510386,3.149256,0.251482,0.746525,-0.022237,0.016019,-0.318839,0.436778,0.049283,-0.147933,-0.105067,0.481697,-0.256332,-0.216375,0.643363,0.165246,0.66995,0.07829,0.239493,0.310335,0.864279,0.827643,0.758957,-0.042968,-0.204073,0.582356,0.859542,0.763268,0.245872,0.567514,0.575424,0.307024,0.326568,0.284188,-0.114643,-0.068724,-0.075671,-0.479657,0.304287,0.221742,0.582884,0.807323,0.835932,0.878309,-0.100686,-0.404382,0.658835,0.86196,0.940197,0.458248,probe
0.592624,0.60757,0.571057,1.220877,0.771396,0.95824,0.488073,0.79215,0.01118,0.716146,0.258806,1.193836,0.633977,0.898291,0.718045,1.412836,-0.102163,0.548791,0.167961,-0.322335,0.138737,1.127416,0.586421,0.501103,0.948076,0.651945,0.876,0.74528,0.844216,0.397641,1.071189,0.054541,3.811309,4.343615,3.780671,3.656116,4.879798,4.488366,3.913735,3.413285,-0.315788,0.918898,1.169641,0.778097,-0.169815,0.672144,0.380917,0.672745,1.474542,0.955231,0.859234,0.579595,0.786514,0.274642,0.849721,0.512984,0.229985,0.966751,-0.404199,0.354919,0.875994,1.151063,0.812266,0.297561,malware
0.059767,-0.576943,0.077996,0.114438,-0.579584,0.344417,0.467702,1.076952,2.44043,3.368735,3.475076,3.273829,2.586939,2.560783,3.083739,3.08058,-0.011745,0.821237,0.059662,-0.612165,0.139175,0.456123,0.393883,0.3904,0.912295,-0.261656,0.049331,0.935274,-0.645307,0.215837,0.793015,0.786307,0.537052,0.548448,-0.22846,0.85793,-0.300028,-0.273186,0.414543,0.018143,0.333014,0.433845,1.040149,0.435176,-0.03834,0.54442,-0.134289,0.65092,0.269083,0.420245,-0.561294,-0.772836,-0.435641,1.025597,-0.27667,0.569539,-0.048859,0.131986,0.219876,0.9797,0.503027,0.413265,0.823514,-0.044939,probe
0.798088,0.832621,0.69338,0.085144,0.249398,1.642373,0.03328,-0.037007,0.905951,0.123329,1.406496,1.830501,0.491577,0.739253,-0.221096,1.064222,-0.407387,-0.002791,0.653367,0.846446,-0.067754,0.35586,-0.147708,0.457338,0.239661,0.313936,0.893047,0.726706,0.852534,0.54186,0.92262,0.584207,3.628876,4.106757,3.65946,3.70173,4.330721,4.288339,3.716288,4.242786,0.024823,0.468898,0.26169,0.599212,0.930564,0.850055,0.788833,0.661871,0.528284,1.140534,-0.095937,0.299954,0.785077,1.287547,0.444373,0.482582,0.019537,0.356317,0.918704,1.310682,0.468021,0.240462,0.631388,-0.126606,malware
1.162615,0.255434,0.528348,0.256221,1.303726,1.00948,0.88784,1.534592,1.082177,1.352151,1.180353,1.224235,0.370807,1.278406,1.052914,0.655995,1.148015,1.41863,0.79582,0.502695,0.52346,0.212142,0.764125,1.105596,1.620172,0.477399,1.001659,0.850192,0.836129,0.15159,0.385119,1.656588,1.29417,0.967287,1.047836,1.174548,0.638294,0.656802,0.562866,0.916001,0.322229,0.541196,1.067726,0.68118,0.052239,0.669352,1.085471,0.892203,3.629605,4.854534,4.279084,4.542574,4.860124,4.334295,3.530921,5.179986,-0.153452,0.69035,1.423053,0.526225,0.552841,0.742475,0.758706,0.452878,apt
0.256483,-0.377806,0.266118,-0.0413,-0.023959,-0.427022,-0.036679,0.153396,-0.334103,0.124659,0.022253,-0.160939,0.213668,-0.550564,0.08667,0.404859,0.359986,0.097452,-0.07542,-0.158951,-0.075731,0.135952,-0.201811,0.189356,0.53329,-0.015471,-0.336099,-0.336186,0.194141,-0.014937,0.219208,-0.133409,0.207656,-0.039575,-0.183126,-0.10025,-0.299264,0.49734,-0.024095,0.161129,-0.134217,-0.262982,-0.05847,0.275298,-0.130183,-0.217633,0.038866,0.124756,0.410712,0.088438,0.160998,0.179819,-0.288254,-0.240833,-0.270974,-0.333036,0.198865,0.072513,0.019874,-0.648179,0.513869,-0.223568,0.512953,-0.36231,normal
0.436849,-0.712431,0.160215,0.894261,-0.397924,-0.479657,0.339358,0.864343,3.186428,2.182922,2.282592,3.083986,2.509341,3.101509,3.128198,2.819609,1.056639,0.50571,0.785216,0.654262,0.172467,0.152499,0.106071,0.546496,-0.052664,1.016265,-0.095641,0.336514,0.136914,0.037143,1.217556,0.042426,0.102875,-0.05886,0.258468,0.194412,-0.263664,0.049034,0.514359,0.702144,0.2508,0.266548,0.077552,0.013901,-0.173808,-0.460492,-0.076101,0.646824,0.049012,0.084292,0.075532,0.800118,-0.177772,0.364674,0.20919,0.270567,0.349958,0.265724,0.59686,0.226834,1.024969,0.260016,-0.52656,0.52724,probe
0.778905,0.211501,1.44174,1.280981,0.220313,0.920331,1.425257,0.703095,1.187236,1.339749,0.960687,1.80437,1.132436,0.885928,0.764827,0.81874,0.585995,0.338931,0.43538,0.775877,1.201489,0.986937,0.916066,1.794161,1.597286,0.42936,1.156988,0.305727,0.960498,0.222111,0.566864,1.12075,0.635494,0.354502,0.530608,0.415305,1.025591,1.381233,0.751346,1.303279,0.582032,0.794483,1.642764,0.759969,1.321481,0.515974,0.830936,0.453814,4.419912,4.497758,4.730492,4.129377,4.314744,4.924905,3.845966,3.276168,0.545944,1.114564,0.8773,0.409713,0.872134,0.674996,0.135495,0.686845,apt
-0.351478,0.075314,1.104629,0.20977,0.36754,0.747119,-0.314473,-0.137864,2.939335,3.627081,3.543894,3.408895,3.022378,3.593306,3.01631,3.345086,0.695418,1.048569,0.259654,0.121825,0.867784,0.902334,0.040481,-0.212265,0.833566,-0.453777,-0.476761,0.164267,0.286098,-0.236978,0.339839,0.359912,0.023825,1.155059,0.433393,0.74782,-0.415296,-0.419179,0.447028,1.074686,-0.214471,0.304519,-0.315793,-0.08338,0.3269,0.018325,-0.347486,-0.357563,-0.608704,0.454463,0.508911,0.506649,-0.169129,0.692678,0.55805,0.243282,0.169427,-0.052102,0.326473,0.967762,0.752035,0.124705,0.48238,-0.255644,probe
1.089509,0.627315,0.508791,0.60976,-0.446801,0.138069,-0.327285,0.416109,0.50666,0.423602,0.890365,-0.313808,0.000337,0.546457,0.478771,-0.231944,3.848438,4.00445,3.501514,2.630918,3.381876,3.463154,3.187671,3.91626,0.307828,1.307044,0.712403,0.484236,0.774192,1.048898,0.764573,0.325874,0.063036,-0.144948,-0.738324,0.438405,0.185549,0.209642,0.822986,0.309567,1.212797,0.102105,-0.076928,-0.205936,0.685238,0.878169,0.092522,-0.118792,1.048624,-0.292681,0.814599,0.103058,0.538693,0.844615,0.574315,0.227135,0.988244,0.490096,2.017129,-0.40732,-0.413967,0.807417,0.345712,0.716674,r2l
0.928024,1.728928,0.816067,1.217434,1.192702,1.187418,1.412781,0.247434,0.406547,0.861399,1.393662,1.392629,0.819294,1.289178,0.650289,0.468112,0.24195,0.778236,0.68403,1.291535,1.093262,0.864404,0.866225,0.65138,0.039383,0.307917,1.194007,0.777689,0.249661,1.45518,1.60418,1.38203,1.030795,0.968791,0.828936,0.913547,1.122921,1.158343,1.044353,-0.634644,1.358034,0.929772,0.229145,0.929115,0.976124,0.133135,0.550843,0.34235,3.951918,4.646667,4.110016,4.431976,4.721928,4.194749,4.739889,4.999809,1.2208,1.109955,1.224508,1.017728,1.221983,0.311815,0.806475,1.016462,apt
0.080449,0.628089,0.620464,0.714544,1.483895,0.591147,0.376759,0.743854,0.091416,0.790005,0.393829,0.821274,0.638887,0.656328,1.001929,1.050474,1.634911,1.032439,0.609762,0.435319,0.876086,1.377646,1.10533,0.399467,0.923665,0.819906,1.1921,0.855634,0.838809,0.188434,1.076426,0.094233,0.760319,0.472153,0.445606,0.982167,0.71855,-0.357039,0.630969,0.545254,4.685844,3.56092,4.982617,4.505524,3.994887,3.931509,3.832778,4.263714,0.365465,0.667198,0.23103,1.040745,0.796263,0.509411,0.611212,0.408203,0.860982,0.155222,1.125879,0.797983,0.518109,0.984462,0.894877,0.249467,phishing
-0.019984,-0.101654,0.350012,0.937239,-0.349267,0.91425,-0.018646,0.395606,3.755883,3.186396,2.906129,3.363179,2.962075,3.274608,2.947894,3.427519,-0.387404,-0.216085,-0.394018,0.214607,-0.448292,-0.071324,-0.258379,0.905854,-0.205806,-0.338946,0.351752,0.99907,0.18777,0.222576,0.820841,0.635203,0.431437,-0.022053,0.445181,-0.372353,-0.040654,0.884158,0.825897,0.436868,-0.628209,-0.3037,-0.065763,0.162735,-0.322685,0.129159,1.035283,0.420376,0.338472,-0.2179,-0.497543,-0.312688,-0.515725,0.273766,0.412749,-0.19438,0.306564,0.901047,1.120964,0.586685,0.161322,0.572147,0.848314,-0.663253,probe
0.34185,0.012913,0.357383,0.064174,0.213308,0.179773,0.155823,0.086984,-0.058213,0.478859,-0.226734,0.001077,0.003721,0.10061,-0.107368,0.078687,-0.042211,-0.395488,0.002388,-0.275141,-0.433596,0.034218,0.121971,0.131675,0.141793,-0.483147,-0.340254,0.49338,-0.261802,0.15271,-0.171734,0.019918,-0.158314,0.140385,0.034194,-0.112072,-0.262543,0.066944,-0.30318,0.10687,0.656621,0.337543,0.179587,-0.021402,-0.484688,-0.330572,0.320698,-0.197439,-0.174813,-0.041413,-0.265512,-0.306692,-0.012619,-0.222882,-0.185255,-0.195298,0.13059,-0.058031,-0.044643,0.149236,-0.03551,-0.069563,0.117613,0.167049,normal
-0.048156,1.210153,0.786436,0.302737,0.867861,1.126726,-0.075951,-0.69674,0.701105,0.374271,1.322319,0.553311,0.859247,0.63586,0.024321,0.733733,0.123213,0.101193,0.22609,0.186603,0.625293,0.543603,0.847864,0.011617,0.606738,0.5034,0.810631,0.832212,0.790326,0.274378,0.731111,0.489059,1.31139,0.769643,0.755721,0.143597,0.454319,0.836458,0.684572,0.679716,3.330834,3.753667,3.996285,4.660757,3.269016,3.650162,3.265804,4.266434,1.253771,0.882234,0.979749,0.255584,0.886244,0.37239,0.746887,0.94609,0.588632,1.089074,0.646384,0.843132,1.570937,0.94387,0.382776,0.503786,phishing
-0.417267,0.405252,0.396178,-0.007259,-0.465665,0.452828,0.50968,0.53759,-0.085472,0.538548,0.279638,0.74902,-0.078669,0.877591,1.039494,0.412235,3.491653,3.662752,2.848434,3.091181,3.392901,4.222103,2.771752,4.046976,0.273048,0.344503,0.90812,1.269652,0.550281,0.884136,-0.054138,0.121739,-0.248601,0.127985,0.614356,0.455465,1.137196,1.28462,0.298573,0.054142,0.882016,0.928901,0.558562,0.677502,0.607119,-0.084941,-0.188357,0.337094,0.269588,0.484625,0.300949,-0.406469,-0.590487,0.691844,0.061744,0.255544,0.108911,-0.050872,-0.062933,0.818926,0.252382,0.645644,0.706088,0.502454,r2l
0.822112,1.016827,1.937117,1.745327,0.577817,1.147411,1.523739,1.032044,0.690151,0.495975,0.76438,0.20708,1.1229,1.345916,0.541374,0.517258,0.244741,0.930123,0.715107,0.070474,2.031712,-0.080235,0.072094,1.142785,1.015695,0.398564,0.369574,0.926049,0.890155,0.403244,1.167239,0.977337,1.321417,0.697579,1.084586,0.617277,0.963486,0.88102,1.101644,0.953774,3.270019,3.838061,4.157428,4.329867,4.491188,4.366909,3.802889,4.533153,0.35593,1.288465,1.318487,0.715454,0.428387,0.406779,0.227702,0.30482,0.638795,0.46826,-0.004458,0.502393,0.761801,0.5674,0.317287,-0.356035,phishing
0.652796,1.297552,0.06805,0.946924,0.070873,1.820422,-0.058256,1.528204,0.711079,0.637766,0.985203,0.29789,1.073299,1.106253,0.72536,0.832523,1.58834,1.01303,0.368007,1.05774,0.47793,0.390802,0.950691,0.265788,0.740877,1.023189,1.57937,1.00725,0.058514,0.128795,1.496855,0.434586,0.037591,0.267854,1.077359,0.770778,1.011301,0.705147,0.223716,-0.084262,3.744436,4.174795,3.587402,4.562306,3.669969,3.376613,4.120298,4.462325,1.391652,-0.005309,1.36066,0.8034,0.440548,1.026366,1.329923,-0.035581,0.526081,0.474896,1.001695,1.377013,0.75303,0.588515,0.920412,0.614485,phishing
0.915957,1.054107,0.689972,0.305002,0.799269,0.132966,0.073413,0.96096,1.093116,0.26582,0.075601,0.20497,0.688942,0.076109,1.177725,0.390795,0.764831,0.26556,0.862811,0.899649,-0.155014,0.294152,0.52952,0.363672,0.992211,0.331263,0.921683,0.818099,0.551425,0.940357,-0.092068,0.572239,3.501594,3.801888,3.638767,3.876993,3.854269,3.912439,3.930273,4.108012,0.033571,0.829214,-0.080685,-0.657464,1.487608,0.177522,0.398383,-0.238679,0.395495,0.693058,0.70925,0.056949,0.400357,0.76594,0.707347,0.657715,0.942192,0.550954,1.226512,0.468084,0.912533,0.928554,-0.137619,0.798407,malware
2.418935,2.810006,3.201222,2.420749,2.762966,2.752902,2.179917,2.845824,0.134195,0.369788,-0.414099,0.124487,0.74178,1.054875,0.696058,-0.409682,0.322974,-0.097416,0.247755,-0.227498,-0.651063,-0.035033,0.445171,0.2496,0.301327,0.217358,0.302037,0.35828,-0.003607,0.157301,0.904466,0.183914,0.139154,0.166298,0.021941,-0.07591,0.213905,-0.107572,0.054518,-0.235732,0.168605,0.382888,0.024638,-0.78377,0.385667,0.174083,-0.326954,0.467972,-0.509291,0.590433,0.094185,-0.900989,0.200248,-0.062787,-0.130582,-0.211977,0.062753,-0.098335,-0.715511,0.692431,0.010039,-0.209371,-0.387791,0.466829,dos
0.597204,0.714305,1.048672,1.463635,0.824238,0.853922,0.492331,0.551485,0.545411,0.435234,0.657387,0.881194,0.6286,0.473766,0.656699,0.168065,0.961503,0.414078,0.080264,0.807785,0.830122,0.213031,0.880606,0.885255,1.488696,0.494239,0.575531,0.326941,0.822154,0.597928,1.044568,0.404722,4.062335,3.74297,3.020884,4.132618,3.063378,3.778232,3.78526,3.846234,0.62129,0.61686,0.763383,0.551071,1.777064,0.445923,0.049826,-0.034506,0.896216,-0.116236,0.055614,-0.009192,0.805714,1.198818,0.175224,0.789919,-0.586626,0.264865,0.871114,0.459463,1.047313,-0.404936,0.269261,0.803736,malware
3.229579,2.325903,3.010701,3.200491,2.777461,2.635645,2.82986,2.582521,0.661759,0.96444,0.772415,-0.848203,-0.076662,0.121872,0.328376,-0.657292,-0.66455,0.708055,-0.131604,-0.549333,-0.376638,0.295714,-0.250146,0.228732,-0.320427,-0.66489,0.760971,0.299185,-0.030188,-0.114613,0.779205,0.386189,0.636066,-0.142662,0.1428,0.30099,-0.127531,0.077011,-0.142625,0.299577,-0.474627,0.377387,0.259821,0.028511,0.322283,-0.044223,-0.181559,0.364677,0.384156,-0.108272,-0.146874,0.037662,-0.128403,0.806304,0.262414,0.12657,-0.299726,0.452545,-0.155222,-0.173736,0.467677,0.294295,-1.006551,0.049003,dos
0.364467,0.328825,0.248948,-0.28189,0.35914,0.00172,-0.20369,0.810034,4.016375,3.914179,3.332555,2.920487,3.00834,3.222521,2.850889,3.633465,-0.676077,0.106924,0.600482,-0.140322,0.131933,0.50714,0.923221,-0.342272,-0.375634,-0.185714,-0.451891,-0.41987,-0.197698,0.795072,0.099565,0.254119,-0.189959,0.525092,1.084094,-0.159433,1.016137,0.403991,0.247589,0.420056,0.415737,1.075697,0.474099,0.483498,0.050325,0.617585,-0.190581,0.289052,1.537478,-0.886885,0.344916,0.36223,0.13736,0.147966,0.281134,0.126599,0.339891,0.020575,1.150077,0.126594,0.496325,-0.061066,0.659914,0.570061,probe
0.077251,0.508084,-0.255912,0.050802,-0.199914,-0.136751,-0.012398,0.336831,0.450248,0.112036,-0.094149,0.623185,-0.106889,-0.142784,-0.443736,0.349023,0.242061,0.604451,-0.347381,0.364543,0.017534,0.201525,-0.411944,0.36702,0.196629,-0.009728,0.161278,-0.191374,-0.14486,-0.115861,-0.463182,0.21544,0.297898,-0.175336,0.087051,-0.066385,0.082068,-0.156894,-0.220856,0.263019,-0.015968,0.505527,0.011577,-0.23152,0.306735,0.1577,0.181718,0.29765,-0.163199,-0.031813,-0.042862,-0.322687,-0.065898,0.334095,0.059335,-0.336515,-0.38896,0.416194,-0.02258,-0.161853,-0.068498,-0.369327,0.355774,-0.098263,normal
1.035102,0.301559,0.600811,-0.057245,0.364679,0.613162,0.736614,0.955246,1.312317,0.404005,1.115146,0.720286,0.011662,0.532318,0.652146,0.223486,0.131745,0.116629,0.355403,0.210917,1.153684,-0.503,0.650072,0.837741,0.166729,0.495639,0.446054,0.56518,0.89832,0.858022,0.33001,-0.077003,3.924281,3.554497,3.61251,3.950551,3.654218,3.988022,4.980785,4.15863,1.205204,0.829902,0.634703,0.836729,0.814789,0.988262,0.626715,0.011258,-0.060664,0.807555,0.093212,0.908892,1.202394,0.500703,1.145106,0.716522,0.611664,0.632781,0.226117,0.168614,-0.139818,0.270107,1.562727,-0.072015,malware
-0.042163,0.260936,0.098344,-0.349241,0.163905,-0.271153,0.353128,0.256025,0.072471,0.039308,-0.052258,0.169631,-0.092695,0.058892,0.217984,-0.140452,-0.154048,-0.298591,-0.266118,-0.457099,0.182457,0.452229,0.356332,-0.406521,0.181214,0.355527,-0.114202,0.025362,-0.501973,0.066684,-0.26589,0.049909,-0.390301,0.135715,0.256128,-0.195795,-0.284231,-0.539006,-0.066603,-0.145398,-0.387755,0.113255,-0.112493,-0.268934,-0.138643,0.267826,0.150734,-0.032507,0.154776,-0.290228,0.008093,0.036831,-0.117459,0.108865,-0.195108,0.127455,0.137965,-0.72929,0.297576,-0.761908,-0.154012,0.256337,-0.079322,-0.366546,normal
0.515275,0.659955,1.850867,0.918688,0.649443,-0.577268,1.328848,0.407299,0.336307,0.376539,1.379261,0.701027,0.035072,0.628139,0.345809,0.881794,0.546112,0.013817,0.68288,0.694442,0.155928,-0.162032,0.847176,0.593711,0.623169,1.055624,-0.152407,0.747136,1.01816,0.637809,0.082732,0.422626,0.516841,0.00946,0.887118,0.721441,0.430681,1.163486,0.485107,1.385957,3.998982,3.690456,3.704041,4.160986,3.638282,4.18498,3.939766,3.929447,0.701266,1.172108,0.475653,0.802858,0.919935,0.17557,0.955243,1.086921,1.154765,0.221062,0.252511,0.695543,0.66994,0.728691,0.559525,0.803624,phishing
1.134541,0.413933,0.546841,0.000824,0.732872,0.047786,0.648026,0.604065,0.333471,-0.449373,1.452281,0.005614,0.602736,0.151587,0.951602,0.309231,0.141611,0.747821,-0.092381,0.294025,0.79061,1.158079,0.046915,0.204799,3.738462,2.68116,4.190931,3.130226,3.383166,3.69738,3.603056,3.146373,1.254657,-0.67881,-0.024903,0.193451,0.052633,1.028799,-0.266255,1.180858,0.35484,-0.132424,-0.465407,0.383191,0.164113,0.586423,0.277242,0.910111,0.415879,0.289241,0.917964,0.582676,0.828584,0.996897,0.34779,0.497212,0.859712,-0.622795,0.434205,0.37881,0.648324,0.119501,0.972951,0.148007,u2r
0.507589,-0.091528,0.362324,1.304978,0.315284,0.240456,0.576576,1.010261,0.462895,0.657459,-0.42807,0.857547,0.699509,0.998106,-0.240431,0.463882,1.033882,0.349378,0.622974,0.415669,0.426695,1.12521,-0.040527,0.577376,0.713293,1.022145,0.54512,1.035996,0.575416,0.653794,0.636602,0.894875,4.093779,3.349123,3.94766,4.093298,4.507779,3.396105,4.092301,3.693452,0.686336,0.116926,0.593978,0.743517,0.163443,1.251942,-0.0949,0.8419,-0.492798,0.485257,0.815837,0.920683,0.552582,0.491269,0.855349,1.027798,1.220826,0.019134,0.509709,-0.387089,-0.015375,0.283147,0.989255,0.383598,malware
0.951394,0.885728,0.524204,-0.03852,0.628536,-0.349865,0.361994,0.709465,0.991294,0.531713,0.326414,0.290391,0.389265,0.88086,0.757541,0.590092,0.883516,0.60024,-0.000679,0.100354,0.870755,-0.018293,0.428561,0.548631,0.134988,-0.150483,0.071354,-0.214378,0.875234,0.778863,0.258168,-0.015309,4.374832,4.048156,3.570533,4.384205,3.911922,3.993106,3.381112,3.167693,-0.106531,1.537365,0.227592,0.629328,0.806826,0.59063,0.530587,0.520553,0.815976,0.132089,0.401758,-0.436682,-0.238371,0.015878,0.984186,0.477284,0.913833,0.773198,0.717043,0.175161,0.633722,0.714516,1.590306,0.444295,malware
1.087951,1.675065,0.600263,0.849211,0.327194,1.447903,0.199079,1.427656,1.369922,0.246798,1.066347,0.805529,0.414607,0.538886,0.719465,0.762288,1.272386,0.857052,0.253559,0.934629,-0.186446,0.426036,0.469358,0.896242,1.396862,0.697962,0.437385,0.285774,0.975769,0.512324,0.373559,1.028079,4.376174,3.418289,3.176537,3.805998,3.336893,3.275325,3.381705,4.320938,0.892673,1.705865,0.311117,1.198426,0.8221,0.349626,0.533996,0.347488,0.716426,1.044016,0.434143,0.981773,1.172054,1.272263,0.072175,0.577882,0.919245,0.110969,0.010691,0.588115,0.414166,0.522445,0.387894,1.571951,malware
0.469966,0.735014,0.298247,-0.297604,0.264333,0.545675,0.810808,0.507125,0.803325,1.016118,1.104253,0.677539,0.088278,0.039743,0.081659,0.116301,0.644733,1.449349,0.695357,0.562202,1.032851,0.227146,1.068916,1.035562,0.626549,1.542186,1.101854,0.620425,0.535356,0.40564,0.541167,0.554191,3.706229,3.753714,3.313378,3.594338,3.131233,4.036495,3.886026,3.794836,0.998805,0.211405,0.280127,-0.066546,1.060359,0.87249,1.198314,1.312157,0.409036,0.279983,-0.20796,0.105906,0.453792,-0.327426,0.115201,0.562724,1.002047,0.277314,0.657591,1.438691,-0.21272,1.088643,0.771348,1.169939,malware
0.580855,0.661069,0.59651,0.675266,0.409938,1.299407,0.26981,1.055005,1.02493,0.293473,0.554853,0.718882,1.473937,0.553872,2.350633,1.065544,0.874575,1.117896,-0.053361,1.247345,0.124733,1.111347,0.453362,0.36033,1.517629,0.675155,0.031025,1.158654,0.170706,1.332337,0.712706,0.146778,1.0896,0.954536,-0.235513,0.691463,0.854485,0.828238,0.63687,1.055242,4.376024,4.134015,4.013638,4.186653,3.848336,3.659874,3.614289,4.074994,0.33402,0.64854,1.318543,0.626821,0.782176,0.617081,1.307928,1.466006,0.508711,1.047509,1.661016,0.197714,1.161146,-0.063324,0.733331,0.656963,phishing
-0.332911,-0.331983,0.133313,-0.336368,-0.056392,0.076038,-0.284398,-0.256066,-0.02353,0.125913,0.26538,0.151763,0.018414,-0.186549,-0.267727,-0.127719,0.102484,0.084156,-0.524975,-0.196419,0.301127,0.019804,-0.354252,0.588955,-0.007235,0.096083,0.099881,-0.091899,-0.181893,0.530419,0.250801,0.205484,0.144072,-0.250829,0.319383,-0.210783,0.070822,-0.409847,-0.510215,0.079573,-0.202275,-0.497292,0.135152,0.53002,0.34739,-0.064329,0.002211,0.221927,0.280532,-0.085884,0.008544,0.075154,0.138469,-0.033269,-0.030021,0.344958,0.30238,0.119353,0.429777,-0.096611,0.405743,0.135629,0.817757,-0.29812,normal
-0.140931,-0.101595,-0.115645,0.30887,-0.010229,0.019775,-0.110159,0.115717,0.33733,0.161965,0.171717,0.151558,-0.345061,-0.21903,-0.051247,-0.181466,-0.266134,-0.468044,-0.336632,-0.064131,-0.017357,-0.198263,0.019731,-0.108458,0.272643,-0.040406,0.174083,0.050803,-0.350518,-0.022665,-0.308906,-0.02703,-0.186283,0.095491,-0.335589,0.003675,0.143104,0.226899,-0.191042,0.004438,0.046037,0.386782,-0.370333,-0.227776,0.701116,-0.068274,-0.472748,-0.145638,-0.692218,0.06023,0.202446,-0.227916,-0.117681,0.230914,-0.437554,-0.330393,-0.057029,-0.188084,-0.073467,-0.315938,0.053578,-0.037308,0.137298,0.0501,normal
0.854949,1.034289,0.425389,1.380917,1.532952,1.092314,1.093269,-0.177916,0.005584,0.562,0.304011,0.881645,-0.681295,0.878733,0.520917,0.356191,1.457968,0.46137,-0.127543,0.805632,0.771978,0.521728,1.658081,0.694545,1.056656,0.74538,1.171755,0.451105,0.121462,0.944583,0.734672,0.95785,3.57248,4.066085,3.132576,3.634096,3.532904,4.073182,3.632102,3.232228,0.344291,0.86932,0.658987,0.264713,0.977646,1.304433,1.008973,-0.438373,0.70672,0.536175,-0.316084,0.019313,0.95958,0.683552,0.636286,0.307458,1.087028,0.046589,0.200433,0.457009,-0.086581,0.203253,1.077707,0.220071,malware
